SRR2159460	SRR2159457	SRR2159458	SRR2159459	SRR2159461
1	153923773	169	119	175	146	125
1	153941670	289	276	280	249	267
1	153947342	290	237	241	224	238
1	153947343	284	235	231	218	236
1	154166265	85	63	42	93	47
1	154247995	620	440	280	576	445
1	15430623	129	104	183	83	70
1	154321963	247	209	252	251	191
1	154452991	317	229	264	245	223
1	154458461	127	103	130	115	113
1	154517076	72	60	57	46	49
1	154548996	294	274	292	288	277
1	154600492	542	585	493	435	485
1	154705554	116	62	90	89	66
1	154947332	53	54	119	64	52
1	155003106	59	75	109	64	48
1	155151029	444	384	475	396	314
1	155235771	154	131	140	151	120
1	155450228	473	354	174	361	314
1	155638577	582	365	156	400	309
1	155904258	959	1134	1497	997	885
1	156046742	124	110	158	132	94
1	156243275	171	115	145	132	129
1	156526317	119	91	121	91	76
1	156553014	103	102	116	98	103
1	156618709	123	90	119	92	93
1	156638663	153	112	150	113	112
1	156812032	416	316	392	325	268
1	156910250	222	185	215	207	172
1	156933004	117	77	102	93	60
1	157489506	419	260	402	367	309
1	157493984	210	129	224	169	161
1	157504240	144	122	110	130	128
1	157504281	144	111	124	129	134
1	157509032	178	118	198	138	148
1	157514089	210	131	200	140	150
1	157517129	36	17	26	18	17
1	157648229	527	364	433	420	380
1	157648445	884	584	895	758	660
1	157771841	228	177	206	192	166
1	157771850	242	187	219	198	194
1	157772052	645	447	683	558	486
1	157772118	676	409	708	614	499
1	157801045	236	164	61	166	154
1	157803294	294	213	276	259	254
1	158325966	87	62	47	78	54
1	158548678	721	468	300	574	532
1	158582667	231	161	117	157	158
1	158609587	196	116	119	153	146
1	158609588	195	116	119	153	145
1	158613225	96	67	40	88	69
1	158621284	473	290	228	331	370
1	158626387	152	83	78	133	107
1	158636213	284	173	297	244	207
1	158637696	110	80	96	117	97
1	15890474	94	51	91	61	33
1	15901823	361	253	192	210	166
1	159176021	836	740	872	721	684
1	159176192	1614	1342	1428	1362	1389
1	159783355	261	177	244	206	192
1	159802869	701	578	828	589	560
1	159806346	263	166	144	193	207
1	159842253	305	246	313	252	246
1	160113039	234	166	77	193	178
1	160113040	235	168	76	195	178
1	160141445	288	197	184	240	209
1	160162556	184	151	115	147	129
1	160171062	143	158	145	161	157
1	160262335	19	19	12	16	17
1	160461222	170	109	81	148	121
1	160518066	360	259	257	291	289
1	160518140	186	154	135	160	168
1	160579377	108	93	37	97	95
1	160719935	784	609	818	806	695
1	160720183	300	208	202	244	263
1	160721939	142	126	73	157	131
1	160784646	1697	1221	1478	1439	1269
1	160849258	96	72	83	91	68
1	16101263	133	93	169	98	64
1	161059127	265	229	304	228	215
1	161255071	320	212	266	282	215
1	161519811	311	292	275	301	273
1	161647176	1002	1049	911	898	838
1	162353619	473	368	469	343	366
1	16258894	40	21	41	33	24
1	162750074	457	337	454	339	370
1	163044624	97	81	79	94	100
1	163044648	103	73	87	94	108
1	163044649	108	74	86	97	109
1	163046050	284	217	161	255	180
1	163113037	554	398	230	437	459
1	163116159	269	181	97	238	231
1	163116793	150	103	75	116	121
1	164246029	64	57	24	57	61
1	164816618	456	320	219	354	323
1	164818687	437	294	442	334	400
1	164820843	862	644	369	671	641
1	165173009	641	426	450	510	481
1	165379989	356	297	342	304	336
1	165697159	720	478	249	544	473
1	16578031	163	123	172	92	86
1	166039917	213	186	229	198	181
1	166926006	34	33	23	34	30
1	166926956	147	121	66	119	99
1	167023601	592	522	628	539	540
1	167038334	120	89	163	100	94
1	167095091	120	90	153	116	97
1	167095651	39	31	41	39	30
1	167095783	53	41	73	42	38
1	167760943	278	249	205	239	230
1	167792259	162	116	159	120	117
1	167803269	156	88	85	114	95
1	167814797	227	143	215	187	160
1	168201069	86	75	34	45	58
1	1684232	302	241	364	201	172
1	169364162	167	103	58	106	97
1	169446614	250	180	241	202	188
1	169572318	273	175	263	231	228
1	169599198	800	512	428	622	547
1	169660454	236	168	140	186	190
1	169677796	678	475	332	552	543
1	169697015	226	143	210	158	161
1	169698855	256	160	158	220	212
1	169820950	197	149	88	150	157
1	170135704	142	115	151	146	161
1	170522086	161	120	75	116	121
1	170695318	155	83	96	106	131
1	170695327	168	94	115	120	146
1	171083139	273	159	172	217	220
1	171083213	372	242	287	309	311
1	171085282	52	32	16	30	33
1	171162617	361	273	151	278	284
1	171248043	593	415	494	489	451
1	171288964	121	108	115	124	113
1	171492382	127	94	91	91	99
1	171761303	226	184	238	174	170
1	171765700	92	63	63	58	63
1	172278884	298	221	95	232	247
1	172292438	382	340	346	333	320
1	172412132	96	82	25	67	63
1	172501615	582	591	588	426	553
1	172579418	73	67	35	59	64
1	17282538	86	88	80	59	33
1	173009449	138	120	43	134	129
1	173010107	144	111	43	112	119
1	173013040	109	87	34	76	84
1	17313349	214	122	174	120	82
1	173157757	46	42	28	46	38
1	173470000	276	163	88	186	207
1	173493150	116	66	29	98	103
1	173506150	524	373	181	387	393
1	173579124	306	195	234	253	243
1	173596211	345	216	96	266	227
1	173685209	166	143	66	161	152
1	173886366	222	178	206	240	182
1	17394553	224	161	290	146	140
1	174517273	390	232	135	308	254
1	174961196	125	120	84	118	124
1	175036879	40	16	12	24	30
1	175063257	172	148	213	166	174
1	175066885	22	16	22	22	16
1	175097666	172	125	148	148	150
1	175105909	117	59	88	86	88
1	175105918	123	63	96	88	90
1	175372617	186	168	286	186	193
1	17565244	162	112	160	111	60
1	175916292	62	38	19	44	58
1	17596821	41	23	48	21	20
1	176085728	246	125	84	140	139
1	17609879	347	206	200	201	149
1	176526002	225	128	249	180	186
1	176526170	118	99	102	90	96
1	176661354	704	575	730	539	570
1	176668661	192	154	269	210	189
1	176679149	344	184	126	273	252
1	176760606	173	120	103	139	168
1	176830663	358	278	195	275	328
1	176913034	66	52	83	65	51
1	176998925	61	33	42	43	38
1	17723586	70	39	53	55	19
1	17734514	60	41	76	43	36
1	177901815	119	93	155	114	99
1	178443147	108	60	33	72	83
1	178445871	467	332	294	374	380
1	178491693	373	222	116	239	216
1	178819531	213	152	94	138	177
1	178885669	409	321	315	361	370
1	179045278	325	232	211	257	231
1	179071706	160	123	66	129	139
1	179077247	316	233	396	247	221
1	179324565	217	126	90	155	132
1	179414051	147	77	35	109	106
1	179462106	83	54	37	57	45
1	179533882	84	71	49	79	82
1	179562557	131	94	62	108	111
1	179603682	133	95	54	108	106
1	179621179	129	75	59	113	90
1	179621264	113	73	44	106	81
1	179659832	151	95	77	124	102
1	179660018	338	226	296	287	255
1	180043007	403	286	185	297	309
1	180166209	141	109	110	121	94
1	180167999	426	312	453	361	388
1	180942901	196	195	139	179	186
1	181059954	82	61	36	89	68
1	18149460	368	165	332	199	195
1	181547048	482	332	353	362	368
1	181685310	76	56	64	51	60
1	181686220	459	288	468	350	376
1	181686297	618	390	631	450	503
1	181701757	128	107	164	90	123
1	181706850	78	74	145	72	93
1	181708437	85	77	92	71	93
1	181735600	155	111	151	136	128
1	181770208	459	260	311	330	326
1	181770772	291	238	228	252	300
1	181770812	179	169	173	137	197
1	181771404	437	317	317	347	388
1	181771498	754	601	695	671	681
1	181776342	54	65	39	66	59
1	181776493	177	184	128	165	166
1	182026252	204	188	249	182	173
1	182356445	86	65	69	79	53
1	182638722	101	74	137	81	105
1	182799387	131	71	45	76	105
1	182874687	188	124	66	133	101
1	183111676	88	80	83	100	103
1	183189984	196	123	176	165	164
1	183202038	34	15	8	19	19
1	183207558	214	177	93	198	177
1	183213391	289	195	119	207	208
1	183219611	121	91	97	117	114
1	183220743	333	254	326	299	267
1	183555963	742	500	648	521	500
1	183909927	279	223	184	230	233
1	184671997	77	58	42	78	77
1	186030965	81	53	58	59	63
1	186266058	202	150	85	143	160
1	186277465	399	357	389	375	459
1	186286737	43	24	16	26	29
1	186289417	125	106	72	119	128
1	186304261	284	190	105	198	227
1	186304262	286	194	105	200	229
1	18808982	234	184	329	132	131
1	1900143	280	230	372	171	135
1	190250905	114	85	53	84	95
1	19071924	183	123	148	126	100
1	19166709	121	60	176	73	52
1	19183917	163	109	157	77	83
1	192627470	156	122	60	128	141
1	19412544	128	105	129	85	65
1	196642282	263	133	61	170	170
1	196659362	133	117	82	118	116
1	196711199	134	88	61	95	100
1	196758264	97	44	24	52	55
1	196758494	105	74	35	59	76
1	196758767	80	64	47	63	59
1	196762475	305	164	99	192	209
1	196762638	935	568	319	650	631
1	196967406	117	79	40	82	81
1	196971829	99	97	60	82	81
1	197097734	79	39	32	55	63
1	197390290	498	360	397	404	390
1	197396921	348	184	97	258	230
1	197410837	53	45	43	44	80
1	197411745	250	134	86	129	167
1	197477250	129	109	44	109	117
1	197899507	194	158	72	117	160
1	197902815	127	88	57	126	98
1	197903500	239	182	86	153	189
1	198661703	30	40	10	43	49
1	198664160	205	141	80	149	187
1	198664294	62	50	30	41	65
1	198671709	374	291	297	307	312
1	198697460	248	186	91	205	219
1	198719592	277	202	124	204	244
1	198721429	133	103	52	124	129
1	19923393	183	188	266	106	95
1	200143399	72	56	33	60	83
1	200550381	106	83	47	93	75
1	200817643	195	150	86	145	135
1	200818259	209	138	100	154	193
1	200822529	363	261	169	299	311
1	200969745	222	174	268	229	179
1	200978357	127	68	141	93	94
1	201009027	419	300	437	342	335
1	201058394	98	72	114	101	89
1	201168847	158	97	138	127	109
1	201170947	170	139	128	143	96
1	201175434	212	134	222	174	142
1	201195926	502	412	515	455	399
1	201197696	306	266	289	291	272
1	201355996	273	187	259	208	227
1	201368582	394	389	675	423	390
1	201869457	2921	2337	1630	2409	2319
1	201985271	238	158	240	187	146
1	202124783	88	63	77	93	67
1	202158022	60	54	70	61	40
1	20236399	426	308	153	254	202
1	20237354	168	143	133	93	110
1	202552925	272	176	286	209	274
1	202556498	761	700	675	700	692
1	202556932	652	498	559	457	477
1	202862547	119	66	54	91	91
1	202931364	551	400	288	415	396
1	202931365	547	393	287	418	394
1	203037577	827	669	900	791	690
1	203054922	465	411	638	452	413
1	203136393	187	173	217	181	177
1	203140153	496	420	592	503	454
1	203152802	121	119	157	142	110
1	203185875	144	155	130	143	139
1	203317164	110	83	160	115	97
1	203712791	172	97	60	121	87
1	203831337	253	249	130	198	190
1	204380608	203	238	321	205	228
1	204393068	112	123	99	122	101
1	20489226	186	99	142	102	96
1	204987099	184	162	219	170	154
1	204990378	275	210	213	229	256
1	205027063	30	21	56	30	21
1	205041695	81	56	84	63	72
1	205043276	307	275	318	293	241
1	205045310	304	250	188	252	246
1	205069296	674	454	280	502	475
1	205138917	380	287	309	296	262
1	205495564	346	321	392	333	279
1	205589460	185	155	171	136	134
1	205770168	141	101	152	163	127
1	205797712	628	454	602	578	430
1	205883555	306	211	291	270	237
1	20649804	406	261	483	264	185
1	206626600	161	150	211	179	138
1	206628471	738	708	716	623	704
1	206634533	393	403	472	348	373
1	206635505	472	415	307	469	399
1	207010293	481	377	185	437	349
1	207133171	128	78	155	122	104
1	207133888	273	215	255	227	212
1	207133889	271	216	257	233	210
1	207139193	56	36	62	48	56
1	207271395	166	146	134	165	153
1	207307800	321	237	170	278	254
1	207627793	185	178	301	236	217
1	207643114	277	191	163	267	244
1	207649732	288	145	191	206	189
1	207658961	98	64	35	55	64
1	207679299	343	256	294	256	246
1	207782918	313	266	370	274	262
1	207791530	27	28	20	29	24
1	208060232	245	222	235	208	194
1	208200587	268	246	305	224	250
1	20834648	167	186	253	116	116
1	209768283	612	439	320	491	507
1	209784923	96	91	85	93	88
1	209785644	108	77	96	85	83
1	209797287	268	213	262	216	205
1	209908205	31	7	12	21	17
1	209951468	93	85	51	93	75
1	209961966	80	82	98	96	98
1	209963994	394	265	351	277	289
1	210025314	176	125	63	132	156
1	210417622	208	172	64	184	188
1	210857366	254	226	391	249	300
1	211486760	1437	1176	1638	1243	1295
1	21191525	254	154	91	155	132
1	211921148	280	216	100	198	215
1	212190391	93	70	38	70	85
1	212619745	86	62	65	79	68
1	212794026	165	138	98	166	121
1	214209879	350	271	145	267	284
1	214212730	69	52	27	52	57
1	214214282	103	63	37	46	72
1	214214412	158	105	68	117	119
1	214566938	78	46	11	56	53
1	214567103	82	41	32	60	60
1	215409186	199	159	154	149	121
1	21543878	434	334	484	270	202
1	215740958	50	56	71	48	54
1	215793719	127	104	49	133	123
1	215848560	651	412	498	515	451
1	215987181	103	66	95	83	82
1	21605915	74	53	49	36	31
1	218036161	176	130	47	115	158
1	218508632	105	66	28	60	89
1	220219972	373	302	390	268	246
1	220836351	307	218	131	227	228
1	220935000	112	61	48	89	67
1	221057665	83	79	132	89	96
1	221879669	111	140	190	118	131
1	222695561	198	145	91	163	134
1	222802710	101	88	55	68	81
1	222923967	96	73	35	63	82
1	223285789	437	299	226	350	271
1	223286066	230	157	124	228	161
1	223286399	31	15	18	19	21
1	223396740	172	123	217	165	150
1	223408405	115	91	112	82	109
1	223715067	200	137	192	136	148
1	223803650	608	440	469	439	446
1	223803689	707	564	637	573	552
1	223815829	113	85	91	85	87
1	224918232	159	112	142	122	128
1	225268228	406	273	143	301	285
1	225305857	344	201	116	292	213
1	225380393	174	125	65	113	122
1	225391893	74	51	25	44	46
1	225393750	111	61	20	79	58
1	225465223	85	61	27	67	66
1	225521131	299	191	120	246	256
1	225534019	151	120	37	122	120
1	225576162	360	228	142	243	250
1	225589259	213	155	72	140	163
1	225589260	218	157	74	142	168
1	225594190	92	51	34	51	84
1	226075330	287	255	425	261	227
1	226180748	140	103	69	104	76
1	2264193	242	170	237	173	134
1	226923264	127	145	106	101	120
1	226923265	126	144	109	101	117
1	227181390	150	103	59	91	86
1	228112978	107	97	165	112	77
1	228247790	271	215	265	246	231
1	228247843	271	249	295	296	246
1	228353772	305	356	429	252	314
1	228353814	301	326	376	236	292
1	228366416	277	187	186	203	181
1	228506902	387	273	405	318	307
1	228522153	91	69	98	75	79
1	228525873	89	83	92	96	111
1	228563663	118	150	149	114	119
1	228582509	144	111	154	121	128
1	229781749	244	157	230	207	158
1	230472902	188	157	232	158	139
1	230814641	124	107	72	110	113
1	230933799	177	144	186	162	136
1	231664402	169	195	235	149	170
1	231902898	138	97	166	105	100
1	23191620	512	334	617	344	301
1	233135017	269	217	279	257	206
1	233136079	179	135	192	140	145
1	233193023	163	121	79	143	114
1	233508271	273	217	122	233	229
1	233519319	170	123	85	144	165
1	233520108	211	159	61	126	154
1	233807367	203	130	115	149	174
1	233808087	61	42	21	49	46
1	234459219	336	211	215	256	231
1	234744555	47	56	76	43	59
1	23520450	394	265	421	261	189
1	235301227	168	122	69	112	114
1	235384984	137	66	37	84	80
1	235747157	1040	743	661	841	709
1	235954934	367	246	145	257	268
1	236140025	226	147	98	186	179
1	236141378	245	174	141	185	144
1	236646417	439	360	258	398	322
1	236706119	196	129	91	138	126
1	236711370	37	19	10	15	27
1	236920792	326	233	325	300	251
1	236925806	34	28	21	26	27
1	240072214	789	599	874	680	744
1	240074223	100	76	39	89	68
1	240074431	345	232	131	256	280
1	240075927	270	198	243	218	213
1	240256258	162	126	260	110	142
1	240256638	613	566	799	596	593
1	240637922	203	185	90	132	150
1	240653617	335	221	239	264	248
1	24069887	39	31	59	25	17
1	24069987	39	29	68	31	14
1	240966166	106	52	45	92	78
1	241261930	258	143	81	156	156
1	241261937	268	146	89	164	167
1	241672031	112	65	37	104	81
1	241729931	208	105	63	117	137
1	242251955	156	93	102	119	97
1	243665993	210	168	183	219	210
1	244527907	361	241	210	278	216
1	244780960	183	146	79	147	140
1	245848766	208	146	271	143	127
1	246755241	48	32	35	40	37
1	24680928	327	217	345	205	164
1	247151185	545	316	159	345	253
1	247263821	301	198	152	212	219
1	247263822	305	197	151	215	220
1	247275489	94	114	171	100	98
1	247587456	289	235	289	250	230
1	247587615	528	378	640	456	364
1	247737567	379	255	148	315	274
1	247737814	456	345	220	327	341
1	247751620	356	216	140	291	295
1	24792789	44	25	24	21	19
1	248023930	117	79	68	101	70
1	248028180	29	22	42	20	24
1	248085324	47	17	22	34	23
1	248814224	99	61	52	77	90
1	249107236	68	46	65	50	37
1	249111228	87	62	65	77	64
1	25168548	373	187	114	164	145
1	25168549	373	187	114	158	143
1	25226364	372	226	234	171	154
1	26774015	471	255	239	265	173
1	26872595	305	170	323	176	140
1	26872596	303	168	321	181	138
1	26885400	68	60	99	47	45
1	27124641	392	201	132	180	175
1	27248174	49	15	56	19	19
1	27427800	43	43	61	41	24
1	27609748	74	52	48	49	46
1	27631526	130	89	137	85	54
1	27721857	247	203	190	147	119
1	27734439	348	211	245	224	188
1	27939166	167	116	91	118	107
1	29609316	187	109	151	108	87
1	29644468	220	156	233	181	134
1	29649930	79	76	84	59	51
1	31343988	329	282	278	219	155
1	31742197	197	171	168	182	134
1	31897610	54	58	68	50	33
1	32096128	330	246	243	242	240
1	32110507	412	523	552	346	339
1	32133333	79	63	112	61	59
1	32133334	80	62	111	58	57
1	32138480	167	155	170	157	164
1	32265535	250	297	294	272	243
1	32379445	309	216	113	272	226
1	32627660	141	112	128	145	114
1	32677537	133	107	108	129	95
1	32687976	256	307	343	212	197
1	32742126	44	46	47	49	32
1	32751218	93	81	115	57	63
1	33233656	142	134	119	123	113
1	34006240	192	171	248	189	163
1	34008552	69	60	51	43	53
1	34024983	484	448	466	415	425
1	34038215	111	92	73	90	84
1	34038342	128	128	69	126	92
1	34046378	354	317	464	342	281
1	34052230	152	103	124	135	111
1	3406725	82	75	117	60	46
1	34090279	113	142	166	103	118
1	34117894	204	146	228	164	219
1	34182054	42	30	51	28	34
1	34182055	41	28	52	26	34
1	34189815	483	413	522	442	397
1	34258067	308	249	257	258	251
1	34258077	338	265	268	283	263
1	34258078	335	264	269	282	265
1	34258201	285	230	202	266	216
1	34329632	188	138	194	144	129
1	34666557	64	54	67	55	84
1	34667806	1124	827	1125	910	901
1	35331254	104	104	125	98	109
1	36107166	190	178	253	139	134
1	36204925	581	370	208	404	333
1	36204963	525	351	179	362	293
1	36205008	437	293	151	306	243
1	36205168	209	149	51	159	106
1	36205188	174	112	39	119	72
1	36306900	138	117	116	138	73
1	36448148	85	56	28	62	56
1	36554426	73	91	92	68	81
1	36558017	125	137	128	123	119
1	36564252	202	286	237	254	217
1	36636736	161	154	175	154	131
1	36644056	139	152	223	146	138
1	3677898	55	30	55	30	22
1	36786081	189	204	230	193	190
1	36786082	189	205	230	193	189
1	36932277	282	245	313	257	215
1	37266760	947	834	713	815	732
1	37271919	277	200	330	204	200
1	3774003	265	219	305	133	133
1	38052943	218	168	106	194	160
1	38077474	381	337	315	313	290
1	38147190	24	24	8	24	14
1	38183809	261	236	237	214	199
1	38227428	354	343	471	329	291
1	38356966	25	16	11	17	16
1	39351542	14	9	0	10	12
1	39775311	591	454	213	467	421
1	39945576	131	109	123	111	81
1	40033064	164	173	135	129	145
1	40092330	122	125	148	121	109
1	40105201	118	132	187	125	109
1	40147748	139	144	135	152	115
1	40223822	42	68	31	55	35
1	40776928	239	226	246	194	188
1	40781312	432	493	632	408	406
1	41288139	62	48	65	47	46
1	41483577	1113	1003	1164	944	807
1	41579277	96	90	30	98	63
1	41973158	310	327	378	282	278
1	41974064	168	186	200	158	142
1	41976509	139	140	205	123	121
1	41978911	372	446	535	335	349
1	42046296	492	428	508	435	408
1	42880251	391	357	298	298	307
1	43110467	113	89	45	86	69
1	43199896	308	277	317	313	235
1	43200595	364	349	476	357	288
1	43233337	166	204	194	141	159
1	43396085	78	74	100	71	72
1	43803876	226	195	270	198	167
1	43805735	72	42	48	60	45
1	43829407	160	133	140	169	112
1	43914253	125	117	151	130	118
1	44019361	257	252	274	228	188
1	44132132	445	364	286	333	263
1	44424196	78	55	74	68	58
1	44440560	298	413	427	266	295
1	44466663	79	87	99	71	73
1	44477293	67	66	61	61	48
1	44595370	448	393	437	398	339
1	44877950	538	530	570	539	478
1	45269586	81	88	96	59	54
1	45293710	220	220	228	205	190
1	45474131	386	360	336	262	277
1	45474132	382	356	334	263	274
1	45475371	88	118	89	71	66
1	45525825	672	480	652	519	400
1	46206612	172	146	43	107	108
1	46476504	108	71	113	80	83
1	46715741	275	248	110	212	168
1	46976155	177	150	237	157	135
1	47276544	88	83	119	103	80
1	47279520	239	202	154	209	167
1	47279766	476	429	422	420	389
1	47279894	363	328	344	317	280
1	47403690	105	103	137	99	105
1	47606542	235	181	215	202	180
1	47684405	202	159	153	139	138
1	47684437	257	193	239	189	190
1	48861040	331	248	97	281	244
1	48999217	180	158	99	155	166
1	49050051	1462	1074	1183	1175	1139
1	49051835	66	61	23	57	65
1	49056671	28	19	32	23	15
1	50610667	400	321	374	319	292
1	51808716	115	85	113	86	66
1	52497803	226	198	78	134	143
1	52520935	155	207	216	151	169
1	52824437	148	96	111	137	106
1	52991238	256	173	97	161	161
1	53153197	318	262	129	230	211
1	53153451	700	528	735	590	426
1	53333408	271	151	101	218	137
1	53480702	38	16	36	21	23
1	53552949	218	175	196	208	164
1	53553496	394	323	428	356	341
1	53740443	212	147	252	184	150
1	54231526	203	159	54	200	152
1	54233305	313	209	113	246	223
1	54618845	252	212	225	227	190
1	55074883	596	469	601	479	492
1	55163079	342	216	256	318	247
1	55181510	40	43	62	39	43
1	55521702	109	96	146	104	93
1	57173503	232	207	81	179	190
1	57174862	216	174	85	190	172
1	57179748	47	48	27	45	45
1	57219492	330	205	145	269	301
1	57258395	376	237	269	274	327
1	57347129	234	157	201	178	177
1	57394995	98	54	95	96	74
1	57409512	441	301	247	398	348
1	57411798	129	63	49	64	71
1	57481074	201	139	254	171	144
1	57481137	129	85	135	117	93
1	57536589	396	219	294	265	296
1	57602188	233	159	110	187	190
1	57756640	592	343	372	460	426
1	60341379	282	189	101	222	217
1	60456423	121	115	130	116	117
1	60499192	197	124	113	146	169
1	60505791	119	61	48	90	55
1	6166505	58	61	90	47	50
1	61892174	288	202	324	282	237
1	61922924	346	294	136	320	287
1	61925517	202	135	88	132	145
1	62579919	136	84	166	113	75
1	62628635	42	18	19	27	18
1	62739385	451	305	384	397	344
1	62739581	664	418	547	445	451
1	62739896	277	187	268	216	190
1	62739897	274	187	263	212	187
1	62740192	112	87	107	105	99
1	62907154	336	271	99	255	251
1	63070731	189	120	57	81	134
1	6308370	155	148	157	99	97
1	63307119	113	117	68	107	98
1	63331037	67	55	30	49	78
1	63862114	93	57	31	61	53
1	64097473	575	449	202	430	478
1	64608693	174	88	68	129	116
1	64643393	449	319	449	440	389
1	64643478	301	221	291	258	242
1	65107545	70	75	34	78	47
1	65524085	224	196	168	237	191
1	65871683	166	132	208	174	171
1	66031384	274	220	83	222	204
1	66100147	141	95	43	84	117
1	67209925	289	206	100	234	240
1	67243000	227	181	92	161	225
1	67293670	105	62	29	68	99
1	68591832	255	254	314	224	232
1	68895566	306	204	180	224	230
1	70697616	291	160	173	215	178
1	71473250	429	281	166	319	317
1	71477238	224	147	51	159	162
1	71477449	252	188	109	191	185
1	71869083	252	155	113	177	222
1	71869859	68	47	29	44	48
1	74507419	395	216	122	274	296
1	74540462	90	49	35	47	66
1	74664090	319	309	279	272	335
1	74905264	528	321	523	402	398
1	74937475	615	461	258	459	517
1	75009583	304	210	220	239	221
1	75065567	130	96	49	89	95
1	75072544	844	596	310	699	705
